id,contrato,data_operacao,nascimento,idade,genero,bairro,cidade,estado,cep,telefone,cartao,email,ocupacao,empregador,operacao,valor_principal,parcelas,quantidade_parcelas,parcelas_pagas,quantidade_parcelas_pagas,taxa_contrato,valor_parcela,valor_bruto
f74dafed29ca9855e88a7eaf972e0695d8d429e2,1129050046161,2022-09-06,1977-04-06,45,F,Califórnia,Null,Rio Grande do Norte,XXXXX-248,XXXXXXXXXXXXX79-3748,XXXXXXXXXX94,XXXXXXXian@sXXXXXXXXXXXX,General,da9515ffa45dd12791be0941b91188e51fe1cc04,Prod,11252.03,120,120,24,24,6.43723,724.73,86967.59
f74dafed29ca9855e88a7eaf972e0695d8d429e2,4283796642050,2022-07-08,1977-04-06,Null,F,Califórnia,Gomes,Rio Grande do Norte,XXXXX-248,XXXXXXXXXXXXX79-3748,XXXXXXXXXX94,XXXXXXXian@sXXXXXXXXXXXX,General,da9515ffa45dd12791be0941b91188e51fe1cc04,Prod,29357.89,60,60,9,9,2.72905,999.98,59998.797
b1e9d740de43ef0b3fd07e3c10ce8599d36d190e,4766270656786,2022-02-08,1976-04-11,46,F,Vila Petropolis,Porto de Ramos,Rio Grande do Norte,XXXXX-619,XXXXXXXXXXXXX73-9940,XXXXXXXXXX0749,Null,Musicoterapeuta,Null,Prod,44182.23,60,60,6,6,3.17013,1655.07,99304.195
b1e9d740de43ef0b3fd07e3c10ce8599d36d190e,7045587660790,2022-07-03,1976-04-11,Null,F,Vila Petropolis,Porto de Ramos,Rio Grande do Norte,XXXXX-619,XXXXXXXXXXXXX73-9940,XXXXXXXXXX0749,XXima@aXXXXXXXXXXXX,Musicoterapeuta,e5df757b04fe37a1650185839491771c742a5594,Prod,45404.16,120,120,30,30,5.69999,2591.38,310965.6
b1e9d740de43ef0b3fd07e3c10ce8599d36d190e,2552985425708,2019-10-02,1976-04-11,46,F,Vila Petropolis,Porto de Ramos,Rio Grande do Norte,Null,Null,Null,XXima@mXXXXXXXXXXXX,Musicoterapeuta,e5df757b04fe37a1650185839491771c742a5594,Refin,3824.02,100,100,10,10,1.91146,86.05,8605.0
b1e9d740de43ef0b3fd07e3c10ce8599d36d190e,1330276943350,2021-11-14,1976-04-11,Null,F,Vila Petropolis,Porto de Ramos,Rio Grande do Norte,XXXXX-619,XXXXXXXXXXXXX73-9940,Null,XXima@mXXXXXXXXXXXX,Musicoterapeuta,Null,Prod,42553.37,60,60,15,15,1.69743,1136.16,68169.6
b1e9d740de43ef0b3fd07e3c10ce8599d36d190e,6397564365275,2019-08-12,1976-04-11,46,F,Vila Petropolis,Porto de Ramos,Rio Grande do Norte,XXXXX-619,Null,XXXXXXXXXX0749,"XXima@bXXXXXXXXXX, @yXXXXXXXXXXXX",Musicoterapeuta,e5df757b04fe37a1650185839491771c742a5594,Prod,11857.61,90,90,4,4,2.53733,336.11,30249.898
f91d4da82674384a6fefc5e92734800510e91330,9144199363568,2021-07-23,1971-01-14,52,M,Jardinópolis,Null,Amazonas,XXXXX968,Null,XXXXXXXXXX4280,Null,Técnico em segurança do trabalho,f934b1bee2ad0afb64fe1ab449d57ba4783dd190,Port + Refin,29153.46,40,40,4,4,0.84595,862.14,34485.6
f91d4da82674384a6fefc5e92734800510e91330,8222051045676,2020-06-06,1971-01-14,52,M,Jardinópolis,Silveira da Prata,Amazonas,Null,Null,XXXXXXXXXX4280,XXXXXXXXXXXXXXXXXXria@pXXXXXXXXXXXX,Técnico em segurança do trabalho,f934b1bee2ad0afb64fe1ab449d57ba4783dd190,Prod,46599.52,120,120,12,12,1.04082,681.83,81819.6
f91d4da82674384a6fefc5e92734800510e91330,2282561449469,2021-01-27,1971-01-14,52,M,Null,Silveira da Prata,Null,Null,XXXXXXXXXXXXX96 7147,XXXXXXXXXX4280,XXXXXXXXXXXXXXXXXXria@rXXXXXXXXXXXX,Técnico em segurança do trabalho,f934b1bee2ad0afb64fe1ab449d57ba4783dd190,Prod,47273.96,100,100,5,5,0.60525,631.53,63153.004
f91d4da82674384a6fefc5e92734800510e91330,7221309168519,2020-06-27,1971-01-14,Null,Null,Jardinópolis,Silveira da Prata,Amazonas,XXXXX968,XXXXXXXXXXXXX96 7147,Null,"XXXXXXXXXXXXXXXXXXria@bXXXXXXXXXX, @yXXXXXXXXXXXX",Técnico em segurança do trabalho,f934b1bee2ad0afb64fe1ab449d57ba4783dd190,Prod,33098.23,100,100,15,15,0.84645,491.91,49191.0
1fe33adc6da6d41be61c6bdfbecf8d5546ca1555,9401847715866,2022-08-17,1979-05-25,43,M,Itaipu,Teixeira,Rondônia,XXXXX989,XXXXXXXXXXXXX5 3836,Null,XXXXXXXXXXina@rXXXXXXXXXXXX,Lutador de karatê,Null,Port + Refin,3818.0,40,40,2,2,4.18415,198.22,7928.8
1fe33adc6da6d41be61c6bdfbecf8d5546ca1555,4174229762370,2021-02-11,1979-05-25,43,M,Itaipu,Teixeira,Rondônia,XXXXX989,XXXXXXXXXXXXX5 3836,Null,XXXXXXXXXXina@pXXXXXXXXXXXX,Lutador de karatê,Null,Prod,30962.35,40,40,10,10,0.56188,866.46,34658.402
1fe33adc6da6d41be61c6bdfbecf8d5546ca1555,7943980917483,2021-08-12,1979-05-25,Null,M,Itaipu,Teixeira,Rondônia,XXXXX989,XXXXXXXXXXXXX5 3836,XXXXXXXXXX29151,XXXXXXXXXXina@mXXXXXXXXXXXX,Null,8032e14ec79691c862249d17e0050d7da49913b9,Refin,11131.24,80,80,8,8,1.47135,237.65,19012.0
1fe33adc6da6d41be61c6bdfbecf8d5546ca1555,7572233075887,2021-10-13,1979-05-25,Null,Null,Itaipu,Teixeira,Null,XXXXX989,XXXXXXXXXXXXX5 3836,Null,XXXXXXXXXXina@oXXXXXXXXXXX,Lutador de karatê,8032e14ec79691c862249d17e0050d7da49913b9,Prod,18713.21,60,60,6,6,1.38238,460.94,27656.4
1fe33adc6da6d41be61c6bdfbecf8d5546ca1555,7239904492724,2022-12-08,1979-05-25,43,M,Itaipu,Teixeira,Rondônia,XXXXX989,XXXXXXXXXXXXX5 3836,XXXXXXXXXX29151,XXXXXXXXXXina@tXXXXXXXXXXXX,Null,8032e14ec79691c862249d17e0050d7da49913b9,Refin,8875.78,60,60,6,6,5.17293,482.54,28952.4
8be93d2366dfa1dae85a26a8ddd14752ddfb014e,3271991774417,2021-12-21,1975-05-17,Null,M,Santa Inês,da Paz de Goiás,Espírito Santo,XXXXX-248,XXXXXXXXXXXXX0 0286,XXXXXXXXXX045579,Null,Designer de jóia,0a0d272f4f98821e819145796cd7d4835ce8ad66,Prod,24551.08,100,100,5,5,2.65642,703.29,70329.0
8be93d2366dfa1dae85a26a8ddd14752ddfb014e,5368215014263,2020-10-14,1975-05-17,47,Null,Santa Inês,da Paz de Goiás,Espírito Santo,XXXXX-248,XXXXXXXXXXXXX0 0286,Null,XXXXXXXXXXl40@gXXXXXXXX,Designer de jóia,0a0d272f4f98821e819145796cd7d4835ce8ad66,Prod,47033.12,80,80,16,16,0.5285,722.46,57796.8
8be93d2366dfa1dae85a26a8ddd14752ddfb014e,5738388174178,2021-01-29,1975-05-17,47,M,Santa Inês,da Paz de Goiás,Espírito Santo,Null,XXXXXXXXXXXXX0 0286,XXXXXXXXXX045579,XXXXXXXXXXl40@mXXXXXXXXXXXX,Designer de jóia,0a0d272f4f98821e819145796cd7d4835ce8ad66,Prod,11010.05,40,40,22,22,0.62143,311.73,12469.2
8be93d2366dfa1dae85a26a8ddd14752ddfb014e,8388117342032,2020-09-19,1975-05-17,47,M,Santa Inês,da Paz de Goiás,Espírito Santo,XXXXX-248,XXXXXXXXXXXXX0 0286,Null,XXXXXXXXXXl40@gXXXXXXXX,Designer de jóia,0a0d272f4f98821e819145796cd7d4835ce8ad66,Refin,15756.93,120,120,18,18,0.55019,179.74,21568.8
8be93d2366dfa1dae85a26a8ddd14752ddfb014e,6106624147245,2021-05-09,1975-05-17,47,M,Santa Inês,da Paz de Goiás,Espírito Santo,XXXXX-248,XXXXXXXXXXXXX0 0286,XXXXXXXXXX045579,Null,Designer de jóia,0a0d272f4f98821e819145796cd7d4835ce8ad66,Prod,10160.88,40,40,22,22,0.72722,293.67,11746.801
fed52c6e55d5c5da6312e21c421d814cca50fc2c,7410007497018,2022-01-12,2000-05-07,Null,F,Colégio Batista,Silveira das Flores,Paraíba,Null,XXXXXXXXXXXXX87 3285,Null,Null,Procurador de justiça,9f8a8e77d42bab89566560ae423040c45eb11dde,Prod,48718.47,80,80,56,56,2.60872,1456.53,116522.41
fed52c6e55d5c5da6312e21c421d814cca50fc2c,6113301729373,2020-11-08,2000-05-07,22,F,Colégio Batista,Silveira das Flores,Paraíba,Null,XXXXXXXXXXXXX87 3285,Null,"XXXXXXXXujo@bXXXXXXXXXX, @yXXXXXXXXXXXX",Procurador de justiça,9f8a8e77d42bab89566560ae423040c45eb11dde,Prod,43904.83,80,80,16,16,0.70601,720.19,57615.2
fed52c6e55d5c5da6312e21c421d814cca50fc2c,5777004343888,2020-12-12,2000-05-07,Null,F,Colégio Batista,Silveira das Flores,Paraíba,XXXXX185,XXXXXXXXXXXXX87 3285,XXXXXXXXXX867,Null,Procurador de justiça,Null,Prod,41148.29,120,120,24,24,0.60399,483.04,57964.8
fed52c6e55d5c5da6312e21c421d814cca50fc2c,0188323468704,2022-08-05,2000-05-07,22,Null,Colégio Batista,Silveira das Flores,Null,Null,Null,Null,XXXXXXXXujo@aXXXXXXXXXXXX,Procurador de justiça,9f8a8e77d42bab89566560ae423040c45eb11dde,Prod,10657.88,40,40,4,4,3.38958,490.57,19622.8
f81861c7a9e758212e7549a1592ebb7fffaf4c76,8891574659631,2021-09-25,1991-09-23,31,M,Trevo,Moreira,Acre,XXXXX-240,XXXXXXXXXXXXX05 7172,XXXXXXXXXX451728797,XXXXXXXXXiro@tXXXXXXXXXXXX,Bombeiro,Null,Refin,2794.65,80,80,16,16,1.51239,60.46,4836.8
f81861c7a9e758212e7549a1592ebb7fffaf4c76,4382555157672,2020-07-10,1991-09-23,31,M,Trevo,Null,Acre,XXXXX-240,Null,Null,Null,Null,308459186d936579bdd499100a8c155756e068e9,Refin,6719.89,40,40,4,4,0.78176,196.28,7851.2
f81861c7a9e758212e7549a1592ebb7fffaf4c76,2611554169891,2022-09-15,1991-09-23,31,M,Trevo,Moreira,Acre,XXXXX-240,XXXXXXXXXXXXX05 7172,XXXXXXXXXX451728797,"XXXXXXXXXiro@bXXXXXXXXXX, @yXXXXXXXXXXXX",Bombeiro,308459186d936579bdd499100a8c155756e068e9,Prod,34592.08,90,90,9,9,3.29285,1204.29,108386.1
644223e176499db60a9dcc9f407bba8a52950698,0064788276668,2021-03-09,1995-07-29,27,F,Vila Copacabana,Null,Sergipe,XXXXX513,XXXXXXXXXXXXX6370,XXXXXXXXXX140628765,XXXXXXXXXXXXXXXXnto@oXXXXXXXXXXX,Almirante,Null,Refin,3266.9,60,60,9,9,0.52539,63.62,3817.2
644223e176499db60a9dcc9f407bba8a52950698,1990363213799,2020-04-27,1995-07-29,27,F,Vila Copacabana,Null,Sergipe,XXXXX513,XXXXXXXXXXXXX6370,XXXXXXXXXX140628765,XXXXXXXXXXXXXXXXnto@gXXXXXXXX,Almirante,e53d5342e82e0ce6061bc3aaea1a986f24a73613,Prod,34530.43,40,40,6,6,1.29936,1112.42,44496.8
644223e176499db60a9dcc9f407bba8a52950698,2852066607864,2020-06-15,1995-07-29,27,F,Vila Copacabana,Null,Null,XXXXX513,XXXXXXXXXXXXX6370,XXXXXXXXXX140628765,"XXXXXXXXXXXXXXXXnto@bXXXXXXXXXX, @yXXXXXXXXXXXX",Null,e53d5342e82e0ce6061bc3aaea1a986f24a73613,Prod,30052.73,40,40,4,4,1.02297,919.27,36770.8
3ef33029545dcdb6acc95eb70295bc6d5d18b532,4130904991398,2019-04-25,1998-08-20,24,F,Null,Duarte,Paraíba,XXXXX-157,XXXXXXXXXXXXX13-5062,XXXXXXXXXX151559,XXXXXXira@mXXXXXXXXXXXX,Moldador,bedd758187724857a3f46d765a996b68a5a281a5,Prod,37682.93,100,100,5,5,2.96259,1180.06,118006.01
3ef33029545dcdb6acc95eb70295bc6d5d18b532,8677918233633,2022-05-05,1998-08-20,24,F,Miramar,Null,Paraíba,Null,XXXXXXXXXXXXX13-5062,XXXXXXXXXX151559,Null,Moldador,bedd758187724857a3f46d765a996b68a5a281a5,Prod,42868.76,80,80,8,8,3.59794,1639.35,131148.0
1b6b4ff13e3243517053e6bec1fde75de789a330,9579375129803,2022-11-11,1986-06-12,36,Null,Oeste,Rocha da Serra,Mato Grosso,XXXXX-620,Null,Null,XXXXXXXXXXrdo@mXXXXXXXXXXXX,Agente de defesa sanitária,Null,Prod,36102.15,60,60,9,9,5.1415,1952.61,117156.6
1b6b4ff13e3243517053e6bec1fde75de789a330,2417646035880,2020-12-17,1986-06-12,36,F,Null,Rocha da Serra,Mato Grosso,XXXXX-620,Null,Null,Null,Agente de defesa sanitária,d54e5df11de2c9dd8fcdbbb660d288d600d9b81e,Prod,48716.93,60,60,15,15,0.46128,931.35,55881.0
1b6b4ff13e3243517053e6bec1fde75de789a330,7030956937580,2020-07-28,1986-06-12,36,F,Null,Rocha da Serra,Mato Grosso,Null,Null,XXXXXXXXXX53830,XXXXXXXXXXrdo@gXXXXXXXX,Agente de defesa sanitária,Null,Prod,26117.26,120,120,6,6,0.85419,348.77,41852.4
82079bec5786e2e1b55ef724640a0ad802452c47,0801885530084,2022-11-13,1982-05-24,40,F,Conjunto Califórnia I,Campos da Prata,Rio Grande do Norte,Null,XXXXXXXXXXXXX57-8050,Null,XXima@aXXXXXXXXXXXX,Dublador,308459186d936579bdd499100a8c155756e068e9,Refin,11590.45,120,120,12,12,3.39688,401.0,48120.0
82079bec5786e2e1b55ef724640a0ad802452c47,9025102127012,2020-08-27,1982-05-24,40,F,Conjunto Califórnia I,Campos da Prata,Rio Grande do Norte,XXXXX083,Null,Null,Null,Null,308459186d936579bdd499100a8c155756e068e9,Prod,27402.79,60,60,9,9,0.7817,573.91,34434.598
82079bec5786e2e1b55ef724640a0ad802452c47,0052437795929,2022-09-05,1982-05-24,Null,F,Null,Campos da Prata,Null,XXXXX083,Null,XXXXXXXXXX54,XXima@tXXXXXXXXXXXX,Dublador,308459186d936579bdd499100a8c155756e068e9,Refin,9996.02,80,80,56,56,3.04168,334.48,26758.4
680c299d516eccdb01f7847501f922f475543b31,0661214912772,2021-11-27,1976-09-09,46,M,Marçola,da Mota de Rodrigues,Null,XXXXX-177,Null,XXXXXXXXXX752147,Null,Médico,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Port + Refin,34099.83,120,120,24,24,3.03645,1064.83,127779.59
680c299d516eccdb01f7847501f922f475543b31,6247725241910,2020-06-28,1976-09-09,46,M,Marçola,da Mota de Rodrigues,Santa Catarina,XXXXX-177,Null,Null,XXXXXXXXnes@aXXXXXXXXXXXX,Médico,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Prod,41587.48,60,60,0,0,0.46423,795.73,47743.797
680c299d516eccdb01f7847501f922f475543b31,7096558486611,2019-11-27,1976-09-09,46,M,Marçola,da Mota de Rodrigues,Santa Catarina,XXXXX-177,XXXXXXXXXXXXX1 4501,XXXXXXXXXX752147,XXXXXXXXnes@oXXXXXXXXXXX,Médico,d1b3dbbe074341a0905b32ea8a5b34f1b7aadc4e,Prod,14766.99,100,100,25,25,2.31232,380.11,38011.0
7a60c17b3d4f1164760d2d01a998db8358b036de,2134449212699,2021-01-13,1991-05-06,31,M,Etelvina Carneiro,Null,Piauí,XXXXX-200,XXXXXXXXXXXXX-1062,XXXXXXXXXX78,XXXXXXXXXXXXXtos@sXXXXXXXXXXXX,Cobrador de ônibus,Null,Prod,33845.2,40,40,4,4,0.49787,935.27,37410.8
7a60c17b3d4f1164760d2d01a998db8358b036de,3379837580878,2020-01-22,1991-05-06,31,M,Etelvina Carneiro,Barbosa do Norte,Piauí,XXXXX-200,XXXXXXXXXXXXX-1062,XXXXXXXXXX78,Null,Null,001e20a46054d36636785081fbdbbe3075c8bf11,Prod,27003.64,40,40,8,8,1.22535,858.04,34321.598
7a60c17b3d4f1164760d2d01a998db8358b036de,1126452557776,2022-03-29,1991-05-06,Null,M,Etelvina Carneiro,Null,Piauí,XXXXX-200,Null,XXXXXXXXXX78,Null,Cobrador de ônibus,Null,Prod,13167.83,40,40,8,8,1.96957,478.79,19151.6
7a60c17b3d4f1164760d2d01a998db8358b036de,4853093952093,2021-04-11,1991-05-06,Null,Null,Etelvina Carneiro,Barbosa do Norte,Piauí,XXXXX-200,Null,Null,Null,Cobrador de ônibus,001e20a46054d36636785081fbdbbe3075c8bf11,Port + Refin,36700.02,40,40,36,36,0.69665,1054.44,42177.598
7a60c17b3d4f1164760d2d01a998db8358b036de,1967099334630,2020-10-13,1991-05-06,31,M,Etelvina Carneiro,Barbosa do Norte,Piauí,XXXXX-200,XXXXXXXXXXXXX-1062,XXXXXXXXXX78,"XXXXXXXXXXXXXtos@bXXXXXXXXXX, @yXXXXXXXXXXXX",Null,001e20a46054d36636785081fbdbbe3075c8bf11,Prod,42176.71,80,80,8,8,0.48703,637.83,51026.402
eaea64319a87fc70ed4aeacad5e642857c4e6623,3959329433112,2021-02-28,1991-12-07,31,F,Milionario,Pires do Norte,Espírito Santo,XXXXX441,Null,XXXXXXXXXX243008233,XXXs20@rXXXXXXXXXXXX,Instrumentador cirúrgico,5a66c90416a61ad33af6c672ecb2eec8208be6d1,Refin,1004.26,60,60,9,9,0.42791,19.01,1140.6
eaea64319a87fc70ed4aeacad5e642857c4e6623,4167133705960,2019-12-25,1991-12-07,31,F,Milionario,Pires do Norte,Espírito Santo,XXXXX441,Null,XXXXXXXXXX243008233,XXXs20@mXXXXXXXXXXXX,Instrumentador cirúrgico,5a66c90416a61ad33af6c672ecb2eec8208be6d1,Prod,29828.56,40,40,6,6,0.92486,895.54,35821.598
eaea64319a87fc70ed4aeacad5e642857c4e6623,3007733332948,2022-07-16,1991-12-07,31,F,Milionario,Null,Espírito Santo,XXXXX441,XXXXXXXXXXXXX21-7322,Null,"XXXs20@bXXXXXXXXXX, @yXXXXXXXXXXXX",Instrumentador cirúrgico,5a66c90416a61ad33af6c672ecb2eec8208be6d1,Refin,6174.99,40,40,6,6,4.21612,322.09,12883.6
eaea64319a87fc70ed4aeacad5e642857c4e6623,9021286722227,2020-05-30,1991-12-07,Null,F,Milionario,Pires do Norte,Espírito Santo,Null,XXXXXXXXXXXXX21-7322,XXXXXXXXXX243008233,Null,Null,5a66c90416a61ad33af6c672ecb2eec8208be6d1,Prod,42586.85,80,80,12,12,0.75332,710.7,56856.0
eaea64319a87fc70ed4aeacad5e642857c4e6623,8764214400040,2020-02-19,1991-12-07,31,Null,Milionario,Pires do Norte,Null,XXXXX441,XXXXXXXXXXXXX21-7322,Null,Null,Instrumentador cirúrgico,5a66c90416a61ad33af6c672ecb2eec8208be6d1,Prod,38929.88,60,60,9,9,0.89265,840.85,50451.0
03e2c9a59dbc5e59d0895e5eba203f245f65221b,3348936304852,2019-12-07,1970-08-13,52,M,Indaiá,Null,Santa Catarina,XXXXX-177,XXXXXXXXXXXXX-5955,XXXXXXXXXX087570,"XXXXXe59@bXXXXXXXXXX, @yXXXXXXXXXXXX",Null,b82f246013330bfeec4c414cd839f8612075b819,Port + Refin,16958.26,60,60,9,9,1.78936,463.3,27798.0
03e2c9a59dbc5e59d0895e5eba203f245f65221b,2588992817212,2021-07-26,1970-08-13,52,M,Indaiá,Null,Santa Catarina,XXXXX-177,Null,Null,Null,Null,Null,Refin,18415.4,40,40,6,6,0.9038,550.66,22026.398
03e2c9a59dbc5e59d0895e5eba203f245f65221b,2489957975148,2021-04-26,1970-08-13,Null,M,Null,da Rosa da Praia,Null,XXXXX-177,XXXXXXXXXXXXX-5955,XXXXXXXXXX087570,Null,Astrofísico,b82f246013330bfeec4c414cd839f8612075b819,Port + Refin,33483.61,40,40,22,22,0.56511,937.61,37504.4
03e2c9a59dbc5e59d0895e5eba203f245f65221b,8976737429020,2021-09-20,1970-08-13,Null,M,Indaiá,da Rosa da Praia,Santa Catarina,Null,XXXXXXXXXXXXX-5955,XXXXXXXXXX087570,XXXXXe59@rXXXXXXXXXXXX,Astrofísico,Null,Prod,13991.46,40,40,0,0,0.96577,423.35,16934.0
4ab783f54672c9ceca5f37bab1561f4ea8cd5e94,2024015176923,2021-05-23,1995-02-08,Null,M,Europa,Rocha,São Paulo,XXXXX-839,XXXXXXXXXXXXX8022,XXXXXXXXXX137579,Null,Null,e6b30eaf174237aff07da4bc854939a0aa1520d2,Prod,38219.95,60,60,6,6,1.36798,937.9,56274.0
4ab783f54672c9ceca5f37bab1561f4ea8cd5e94,6645217637652,2020-01-25,1995-02-08,28,M,Europa,Null,Null,XXXXX-839,Null,XXXXXXXXXX137579,XXXXXXXXnti@mXXXXXXXXXXXX,Caixa,e6b30eaf174237aff07da4bc854939a0aa1520d2,Prod,28704.85,60,60,9,9,1.31097,693.96,41637.6
4ab783f54672c9ceca5f37bab1561f4ea8cd5e94,6356716075813,2022-06-22,1995-02-08,28,M,Europa,Rocha,São Paulo,XXXXX-839,XXXXXXXXXXXXX8022,Null,XXXXXXXXnti@rXXXXXXXXXXXX,Caixa,Null,Port + Refin,24295.14,120,120,6,6,3.96676,972.86,116743.195
4ab783f54672c9ceca5f37bab1561f4ea8cd5e94,3127957356060,2022-05-17,1995-02-08,28,M,Europa,Null,Null,XXXXX-839,Null,Null,XXXXXXXXnti@sXXXXXXXXXXXX,Caixa,e6b30eaf174237aff07da4bc854939a0aa1520d2,Prod,14191.05,40,40,4,4,2.55508,570.57,22822.8
4ab783f54672c9ceca5f37bab1561f4ea8cd5e94,2229839887813,2022-05-04,1995-02-08,28,Null,Null,Null,São Paulo,XXXXX-839,XXXXXXXXXXXXX8022,XXXXXXXXXX137579,Null,Null,e6b30eaf174237aff07da4bc854939a0aa1520d2,Refin,12685.17,60,60,6,6,3.32521,490.75,29445.0
5660fb75621933639795c880f1afde4a038ae910,9951903042295,2020-04-26,1990-01-10,33,F,Vila São Francisco,Null,Alagoas,Null,XXXXXXXXXXXXX64 5909,XXXXXXXXXX969275,XXXXXXXXXany@rXXXXXXXXXXXX,Dialoguista,Null,Prod,13806.04,100,100,10,10,1.10937,229.21,22921.0
615ada41ebf8a356aedf891cb191e05cb0e6d308,7234111426685,2021-12-18,1989-06-07,33,F,Tirol,Nunes do Sul,Espírito Santo,Null,Null,XXXXXXXXXX5813,XXXXXXXXosa@rXXXXXXXXXXXX,Tenista,0b98d170daf81c4e64af3a92969a5b8edd6eb9fe,Prod,24888.76,40,40,6,6,3.21315,1114.16,44566.402
615ada41ebf8a356aedf891cb191e05cb0e6d308,5323786919362,2021-05-13,1989-06-07,33,F,Tirol,Nunes do Sul,Espírito Santo,XXXXX-089,XXXXXXXXXXXXX2-1518,Null,XXXXXXXXosa@gXXXXXXXX,Tenista,Null,Prod,10040.59,120,120,6,6,1.52808,183.1,21972.0
615ada41ebf8a356aedf891cb191e05cb0e6d308,4954313616891,2022-12-09,1989-06-07,Null,F,Tirol,Null,Espírito Santo,XXXXX-089,XXXXXXXXXXXXX2-1518,XXXXXXXXXX5813,XXXXXXXXosa@pXXXXXXXXXXXX,Tenista,0b98d170daf81c4e64af3a92969a5b8edd6eb9fe,Port + Refin,25487.59,60,60,12,12,4.86204,1315.42,78925.2
615ada41ebf8a356aedf891cb191e05cb0e6d308,4351000400397,2020-11-26,1989-06-07,33,F,Tirol,Nunes do Sul,Espírito Santo,XXXXX-089,XXXXXXXXXXXXX2-1518,XXXXXXXXXX5813,Null,Tenista,0b98d170daf81c4e64af3a92969a5b8edd6eb9fe,Prod,44143.42,90,90,22,22,0.48761,607.13,54641.7
615ada41ebf8a356aedf891cb191e05cb0e6d308,5314041512947,2019-06-18,1989-06-07,33,F,Tirol,Null,Espírito Santo,XXXXX-089,Null,XXXXXXXXXX5813,XXXXXXXXosa@rXXXXXXXXXXXX,Tenista,0b98d170daf81c4e64af3a92969a5b8edd6eb9fe,Prod,39617.02,60,60,6,6,1.70485,1059.73,63583.797
1b3a20981da8f6d130ddaa25585feec3fe9903bb,6675569952424,2020-08-20,1982-09-17,40,Null,Álvaro Camargos,Fogaça das Pedras,Rio de Janeiro,XXXXX-465,XXXXXXXXXXXXX-0285,Null,XXXXaes@tXXXXXXXXXXXX,Estampador de tecidos,9b1195058be636b85116b6e6dde2fc43ae2f65dd,Prod,16876.93,40,40,10,10,0.54268,470.51,18820.4
1b3a20981da8f6d130ddaa25585feec3fe9903bb,0674817905607,2021-07-01,1982-09-17,40,F,Álvaro Camargos,Fogaça das Pedras,Rio de Janeiro,XXXXX-465,XXXXXXXXXXXXX-0285,XXXXXXXXXX511155,XXXXaes@oXXXXXXXXXXX,Estampador de tecidos,9b1195058be636b85116b6e6dde2fc43ae2f65dd,Prod,36325.98,90,90,13,13,1.62913,772.12,69490.8
7a29a49753b8bf6d975d9fb2d32a4812ac4f9eeb,1254854997538,2020-05-08,2000-12-02,Null,F,Null,Fernandes Grande,Acre,XXXXX416,Null,Null,XXXXira@pXXXXXXXXXXXX,Moldador,2efff5c3762eb2dffb786d2bdc67d2962cd70706,Refin,6223.49,40,40,36,36,1.07012,192.07,7682.8003
7a29a49753b8bf6d975d9fb2d32a4812ac4f9eeb,4798723663898,2021-05-15,2000-12-02,22,F,Mangueiras,Fernandes Grande,Acre,XXXXX416,Null,XXXXXXXXXX285303,XXXXira@tXXXXXXXXXXXX,Moldador,2efff5c3762eb2dffb786d2bdc67d2962cd70706,Prod,41888.55,60,60,6,6,1.27658,1003.55,60213.0
8bb4c243f09315b39c2c005cd05137375d16e7be,5489470349218,2020-09-28,1988-10-29,34,F,Vila São Paulo,Carvalho das Flores,Goiás,XXXXX-537,XXXXXXXXXXXXX38-5174,XXXXXXXXXX87743,XXXXXXira@aXXXXXXXXXXXX,Webmaster,bb5c1edeef361339f47dc8530286da26b65388c2,Port + Refin,36517.37,100,100,15,15,0.50351,465.69,46569.0
8bb4c243f09315b39c2c005cd05137375d16e7be,0180981047833,2020-01-22,1988-10-29,34,F,Vila São Paulo,Carvalho das Flores,Goiás,XXXXX-537,XXXXXXXXXXXXX38-5174,Null,XXXXXXira@mXXXXXXXXXXXX,Webmaster,bb5c1edeef361339f47dc8530286da26b65388c2,Prod,24668.34,60,60,15,15,1.72283,662.85,39771.0
1d6f44e9d955acc2fe2bba7bf7b3b56c29c81e15,6395883654575,2019-04-22,1982-08-19,40,M,Alta Tensão 2ª Seção,Rodrigues,Mato Grosso do Sul,Null,XXXXXXXXXXXXX 8063,XXXXXXXXXX573866,Null,Médico cirurgião,Null,Refin,11345.8,40,40,10,10,1.47504,377.53,15101.2
0ef080b58a46af9beb8de3419de7db6de2b3c8a2,9667641928035,2020-11-13,1983-02-07,40,M,Aarão Reis,Caldeira,Rondônia,XXXXX311,XXXXXXXXXXXXX8 2042,Null,XXXXXXXXXXira@tXXXXXXXXXXXX,Null,a5413bc32de3dd600fe31c3ab09d47a9b206d58c,Refin,15315.99,40,40,22,22,0.61161,432.81,17312.4
0ef080b58a46af9beb8de3419de7db6de2b3c8a2,4589486745002,2022-11-10,1983-02-07,40,M,Null,Caldeira,Rondônia,XXXXX311,XXXXXXXXXXXXX8 2042,XXXXXXXXXX581528,XXXXXXXXXXira@sXXXXXXXXXXXX,Null,a5413bc32de3dd600fe31c3ab09d47a9b206d58c,Prod,47687.56,60,60,15,15,4.1384,2163.38,129802.8
